Vendor Name,Product Setting,Business State/Territory,Specialty,Attestation Date,Attestations
Others,Inpatient,MS,N/A,11/01/2011,2
Cerner,Ambulatory,KS,Family Practice,10/01/2012,6
GE Healthcare,Ambulatory,IL,Internal Medicine,05/01/2012,2
Epic,Ambulatory,SC,Cardiovascular Disease (Cardiology),01/01/2013,8
Practice Fusion,Ambulatory,CT,Others,01/01/2013,9
Practice Fusion,Ambulatory,CT,Others,01/01/2012,1
Epic,Ambulatory,IL,General Surgery,06/01/2012,2
Epic,Ambulatory,IL,General Surgery,06/01/2011,1
Practice Fusion,Ambulatory,OH,Internal Medicine,11/01/2012,3
Others,Ambulatory,MN,Podiatry,12/01/2012,6
Others,Ambulatory,MN,Podiatry,12/01/2011,4
Others,Ambulatory,CA,Orthopedic Surgery,06/01/2011,1
NextGen,Ambulatory,ID,Others,01/01/2013,3
Others,Ambulatory,TX,Others,01/01/2013,887
Others,Ambulatory,TX,Others,01/01/2012,102
"Greenway Medical Technologies, Inc.",Ambulatory,SC,Family Practice,08/01/2011,4
Others,Ambulatory,VA,Cardiovascular Disease (Cardiology),10/01/2012,55
"Greenway Medical Technologies, Inc.",Ambulatory,AL,Others,10/01/2011,3
"Greenway Medical Technologies, Inc.",Ambulatory,AL,Others,10/01/2012,1
Epic,Ambulatory,MS,Others,09/01/2012,2
Others,Ambulatory,MA,Gastroenterology,07/01/2012,11
Practice Fusion,Ambulatory,CA,Gastroenterology,01/01/2013,7
Practice Fusion,Ambulatory,CA,Gastroenterology,01/01/2012,2
eClinicalWorks LLC,Ambulatory,NC,Family Practice,04/01/2012,4
Others,Ambulatory,AZ,N/A,07/01/2012,1
Others,Ambulatory,AL,Others,11/01/2012,62
NextGen,Ambulatory,NH,General Surgery,01/01/2013,4
Others,Ambulatory,OK,Obstetrics/Gynecology,11/01/2011,7
Others,Ambulatory,NM,Optometry,06/01/2012,3
Epic,Ambulatory,MN,General Surgery,01/01/2013,21
Cerner,Ambulatory,NJ,General Surgery,01/01/2012,6
Cerner,Ambulatory,NJ,General Surgery,01/01/2013,47
Others,Ambulatory,WA,Internal Medicine,08/01/2012,2
Others,Ambulatory,WA,Internal Medicine,08/01/2011,2
Epic,Ambulatory,MO,Cardiovascular Disease (Cardiology),10/01/2012,6
GE Healthcare,Ambulatory,NH,General Surgery,11/01/2011,1
GE Healthcare,Ambulatory,NH,General Surgery,11/01/2012,6
Allscripts,Ambulatory,IN,Family Practice,01/01/2013,63
Allscripts,Ambulatory,IN,Family Practice,01/01/2012,3
NextGen,Ambulatory,IL,Others,07/01/2012,5
GE Healthcare,Ambulatory,TX,Others,11/01/2012,15
GE Healthcare,Ambulatory,TX,Cardiovascular Disease (Cardiology),12/01/2011,2
Others,Ambulatory,IL,Orthopedic Surgery,06/01/2012,6
Others,Ambulatory,AL,Orthopedic Surgery,02/01/2012,17
Others,Inpatient,MO,N/A,02/01/2012,1
"Greenway Medical Technologies, Inc.",Ambulatory,MS,Cardiovascular Disease (Cardiology),01/01/2013,3
"Greenway Medical Technologies, Inc.",Ambulatory,LA,Obstetrics/Gynecology,09/01/2011,1
Others,Ambulatory,CA,Family Practice,02/01/2012,56
Others,Ambulatory,WA,Family Practice,08/01/2012,3
Others,Ambulatory,WA,Family Practice,08/01/2011,10
Others,Ambulatory,DC,Cardiovascular Disease (Cardiology),11/01/2012,9
NextGen,Ambulatory,PA,Others,06/01/2012,3
Epic,Ambulatory,KY,Family Practice,06/01/2012,1
Others,Ambulatory,MD,Podiatry,02/01/2012,9
Allscripts,Inpatient,GA,N/A,10/01/2012,3
McKesson,Ambulatory,FL,Orthopedic Surgery,12/01/2012,2
McKesson,Ambulatory,IL,Podiatry,11/01/2011,2
Allscripts,Ambulatory,MD,Others,02/01/2012,2
Others,Ambulatory,GA,Podiatry,10/01/2011,1
Others,Ambulatory,GA,Podiatry,10/01/2012,5
Others,Ambulatory,IN,Obstetrics/Gynecology,12/01/2012,4
Epic,Ambulatory,WI,Internal Medicine,07/01/2012,5
Others,Ambulatory,PA,Optometry,04/01/2012,3
Others,Ambulatory,PA,Optometry,04/01/2011,1
Others,Ambulatory,CA,Orthopedic Surgery,09/01/2012,4
Allscripts,Ambulatory,MA,Obstetrics/Gynecology,07/01/2012,6
Others,Ambulatory,MA,Gastroenterology,11/01/2012,19
GE Healthcare,Ambulatory,CO,Others,05/01/2012,9
eClinicalWorks LLC,Ambulatory,OH,Obstetrics/Gynecology,09/01/2012,6
eClinicalWorks LLC,Ambulatory,MI,Internal Medicine,09/01/2012,8
NextGen,Ambulatory,OR,General Surgery,05/01/2012,2
Practice Fusion,Ambulatory,SC,Obstetrics/Gynecology,01/01/2013,1
Others,Ambulatory,MI,Orthopedic Surgery,01/01/2012,5
Others,Ambulatory,MI,Orthopedic Surgery,01/01/2013,37
Practice Fusion,Ambulatory,MS,Internal Medicine,12/01/2011,1
Practice Fusion,Ambulatory,MS,Internal Medicine,12/01/2012,1
Cerner,Ambulatory,MI,Others,04/01/2012,1
Allscripts,Ambulatory,FL,General Surgery,10/01/2012,2
Practice Fusion,Ambulatory,MO,Podiatry,09/01/2012,1
Allscripts,Ambulatory,MD,Family Practice,12/01/2011,2
Practice Fusion,Ambulatory,TX,Family Practice,09/01/2011,1
Practice Fusion,Ambulatory,TX,Family Practice,09/01/2012,1
Allscripts,Ambulatory,FL,Gastroenterology,11/01/2011,10
Allscripts,Ambulatory,FL,Gastroenterology,11/01/2012,5
Others,Ambulatory,FL,Orthopedic Surgery,05/01/2012,2
Others,Ambulatory,CT,Podiatry,01/01/2013,35
Others,Ambulatory,CT,Podiatry,01/01/2012,7
Allscripts,Ambulatory,MI,Others,10/01/2011,2
NextGen,Ambulatory,IA,Internal Medicine,12/01/2012,2
Practice Fusion,Ambulatory,NJ,Internal Medicine,02/01/2012,5
Practice Fusion,Ambulatory,FL,Orthopedic Surgery,12/01/2012,1
Allscripts,Ambulatory,MD,Others,12/01/2011,42
Allscripts,Ambulatory,MD,Others,12/01/2012,14
McKesson,Ambulatory,TX,Optometry,06/01/2012,1
eClinicalWorks LLC,Ambulatory,OR,Internal Medicine,02/01/2012,1
eClinicalWorks LLC,Ambulatory,UT,Obstetrics/Gynecology,01/01/2013,2
Epic,Ambulatory,OH,Others,10/01/2012,91
"Greenway Medical Technologies, Inc.",Ambulatory,CA,Obstetrics/Gynecology,08/01/2012,4
Epic,Ambulatory,OH,Others,10/01/2011,66
Allscripts,Ambulatory,FL,Gastroenterology,09/01/2012,5
Allscripts,Ambulatory,FL,Gastroenterology,09/01/2011,3
Epic,Inpatient,IN,Internal Medicine,08/01/2012,11
McKesson,Inpatient,IN,N/A,08/01/2012,1
Allscripts,Ambulatory,NV,Orthopedic Surgery,11/01/2011,2
NextGen,Ambulatory,CO,Podiatry,01/01/2013,1
NextGen,Ambulatory,CO,Podiatry,01/01/2012,2
McKesson,Ambulatory,OR,Internal Medicine,01/01/2013,3
Others,Ambulatory,FL,Family Practice,02/01/2012,20
McKesson,Ambulatory,TX,Internal Medicine,10/01/2012,6
McKesson,Ambulatory,TX,Internal Medicine,10/01/2011,1
Others,Inpatient,VA,N/A,09/01/2011,4
Others,Inpatient,VA,N/A,09/01/2012,2
Others,Ambulatory,ME,Podiatry,01/01/2012,2
Others,Ambulatory,ME,Podiatry,01/01/2013,7
Others,Ambulatory,GA,Internal Medicine,02/01/2012,6
Others,Ambulatory,GA,Internal Medicine,12/01/2012,30
McKesson,Ambulatory,CT,Internal Medicine,09/01/2012,8
Allscripts,Ambulatory,LA,Internal Medicine,07/01/2012,1
McKesson,Ambulatory,TX,Others,04/01/2012,1
Others,Ambulatory,MI,Family Practice,11/01/2012,26
Others,Ambulatory,MI,Family Practice,11/01/2011,7
Allscripts,Ambulatory,HI,Internal Medicine,06/01/2012,13
Allscripts,Ambulatory,NM,Family Practice,12/01/2012,2
"Greenway Medical Technologies, Inc.",Ambulatory,SC,Obstetrics/Gynecology,08/01/2012,4
Others,Ambulatory,AL,Cardiovascular Disease (Cardiology),12/01/2012,2
Others,Ambulatory,AL,Cardiovascular Disease (Cardiology),12/01/2011,3
Others,Ambulatory,TX,Podiatry,07/01/2011,2
Others,Ambulatory,TX,Podiatry,07/01/2012,3
Allscripts,Ambulatory,DE,Internal Medicine,02/01/2012,1
Allscripts,Ambulatory,KS,Orthopedic Surgery,08/01/2012,1
Practice Fusion,Ambulatory,TN,Others,10/01/2012,7
Epic,Ambulatory,VA,Family Practice,08/01/2012,2
Epic,Ambulatory,VA,Family Practice,08/01/2011,3
eClinicalWorks LLC,Ambulatory,IN,Obstetrics/Gynecology,07/01/2011,1
Epic,Inpatient,NH,Optometry,01/01/2013,2
Others,Ambulatory,TN,Optometry,08/01/2012,2
Others,Inpatient,MA,N/A,05/01/2012,8
GE Healthcare,Ambulatory,MN,Orthopedic Surgery,01/01/2013,26
Others,Ambulatory,NE,Others,08/01/2012,2
eClinicalWorks LLC,Ambulatory,MO,Internal Medicine,09/01/2012,2
"Greenway Medical Technologies, Inc.",Ambulatory,AL,Obstetrics/Gynecology,01/01/2013,12
Allscripts,Ambulatory,IN,Family Practice,10/01/2011,5
Allscripts,Ambulatory,IN,Family Practice,10/01/2012,10
Others,Ambulatory,RI,Optometry,12/01/2011,6
Cerner,Ambulatory,MO,Others,01/01/2013,40
"Greenway Medical Technologies, Inc.",Ambulatory,IN,Family Practice,11/01/2011,2
"Greenway Medical Technologies, Inc.",Ambulatory,IN,Family Practice,11/01/2012,2
eClinicalWorks LLC,Ambulatory,WA,Family Practice,02/01/2012,1
GE Healthcare,Ambulatory,HI,Internal Medicine,06/01/2012,1
Cerner,Inpatient,NC,N/A,11/01/2012,3
Others,Ambulatory,OK,Orthopedic Surgery,10/01/2011,1
GE Healthcare,Ambulatory,IL,Family Practice,12/01/2011,2
Practice Fusion,Ambulatory,MD,Podiatry,04/01/2012,3
eClinicalWorks LLC,Ambulatory,MA,Internal Medicine,11/01/2011,10
eClinicalWorks LLC,Ambulatory,MA,Internal Medicine,11/01/2012,16
eClinicalWorks LLC,Ambulatory,TN,Cardiovascular Disease (Cardiology),12/01/2012,3
Epic,Inpatient,CA,N/A,01/01/2013,3
Others,Ambulatory,IN,Obstetrics/Gynecology,01/01/2013,3
Others,Ambulatory,IN,Obstetrics/Gynecology,01/01/2012,1
Allscripts,Ambulatory,NV,Family Practice,08/01/2011,3
Others,Ambulatory,GA,Internal Medicine,01/01/2013,40
eClinicalWorks LLC,Ambulatory,MA,Obstetrics/Gynecology,11/01/2012,1
Practice Fusion,Ambulatory,OH,Podiatry,05/01/2012,1
"Greenway Medical Technologies, Inc.",Ambulatory,VA,Internal Medicine,11/01/2012,3
"Greenway Medical Technologies, Inc.",Ambulatory,VA,Internal Medicine,11/01/2011,8
"Greenway Medical Technologies, Inc.",Ambulatory,LA,Family Practice,04/01/2012,2
GE Healthcare,Ambulatory,WA,Podiatry,06/01/2012,2
Cerner,Ambulatory,MI,Family Practice,05/01/2012,1
NextGen,Ambulatory,GA,Internal Medicine,11/01/2012,2
McKesson,Ambulatory,NC,Obstetrics/Gynecology,10/01/2012,1
eClinicalWorks LLC,Ambulatory,FL,Cardiovascular Disease (Cardiology),04/01/2012,8
eClinicalWorks LLC,Ambulatory,FL,Cardiovascular Disease (Cardiology),04/01/2011,1
Allscripts,Ambulatory,NE,Family Practice,01/01/2013,67
Allscripts,Ambulatory,NE,Family Practice,01/01/2012,9
Epic,Ambulatory,WI,Gastroenterology,01/01/2012,5
Epic,Ambulatory,WI,Gastroenterology,01/01/2013,43
"Greenway Medical Technologies, Inc.",Ambulatory,MN,Obstetrics/Gynecology,11/01/2011,2
McKesson,Inpatient,AL,N/A,10/01/2012,7
Cerner,Ambulatory,PA,Cardiovascular Disease (Cardiology),01/01/2013,2
eClinicalWorks LLC,Ambulatory,GA,Family Practice,05/01/2012,2
Others,Ambulatory,OR,Orthopedic Surgery,12/01/2011,3
Allscripts,Ambulatory,HI,Internal Medicine,11/01/2012,4
Others,Ambulatory,OR,Orthopedic Surgery,12/01/2012,7
Allscripts,Ambulatory,MI,Podiatry,11/01/2011,2
eClinicalWorks LLC,Ambulatory,GA,Orthopedic Surgery,02/01/2012,4
Epic,Inpatient,KY,N/A,02/01/2012,1
Cerner,Ambulatory,CT,General Surgery,12/01/2011,1
"Greenway Medical Technologies, Inc.",Ambulatory,NC,General Surgery,10/01/2011,1
Practice Fusion,Ambulatory,NY,Family Practice,11/01/2012,2
NextGen,Ambulatory,MS,Cardiovascular Disease (Cardiology),05/01/2012,10
Others,Ambulatory,IL,Podiatry,07/01/2011,4
Others,Ambulatory,HI,Obstetrics/Gynecology,08/01/2012,1
Allscripts,Ambulatory,WY,Family Practice,01/01/2012,2
Allscripts,Ambulatory,WY,Family Practice,01/01/2013,4
"Greenway Medical Technologies, Inc.",Ambulatory,VT,Gastroenterology,01/01/2013,1
Others,Ambulatory,VA,Internal Medicine,09/01/2012,14
Others,Ambulatory,VA,Internal Medicine,09/01/2011,6
Others,Inpatient,TX,N/A,08/01/2011,4
NextGen,Ambulatory,OH,Others,01/01/2012,13
Others,Ambulatory,OR,Orthopedic Surgery,04/01/2012,1
Others,Ambulatory,NM,Others,02/01/2012,15
Allscripts,Ambulatory,IL,Others,10/01/2012,49
Allscripts,Ambulatory,IL,Others,10/01/2011,1
NextGen,Ambulatory,FL,Orthopedic Surgery,01/01/2012,9
eClinicalWorks LLC,Ambulatory,WY,Family Practice,04/01/2012,1
Others,Ambulatory,IL,Optometry,01/01/2013,102
Others,Ambulatory,IL,Optometry,01/01/2012,24
GE Healthcare,Ambulatory,MA,Others,12/01/2011,10
GE Healthcare,Ambulatory,MA,Others,12/01/2012,33
Allscripts,Ambulatory,ME,Podiatry,12/01/2012,1
Epic,Inpatient,MI,N/A,07/01/2012,1
Allscripts,Ambulatory,VA,Gastroenterology,10/01/2012,5
Others,Ambulatory,SD,Orthopedic Surgery,12/01/2011,1
Allscripts,Ambulatory,NY,General Surgery,12/01/2011,2
eClinicalWorks LLC,Ambulatory,CT,Others,06/01/2012,1
Others,Inpatient,IL,N/A,10/01/2012,22
Others,Inpatient,IL,N/A,10/01/2011,8
Others,Ambulatory,OK,Orthopedic Surgery,01/01/2013,1
eClinicalWorks LLC,Ambulatory,RI,Others,07/01/2012,2
eClinicalWorks LLC,Ambulatory,RI,Others,07/01/2011,3
Others,Ambulatory,RI,Others,05/01/2012,2
"Greenway Medical Technologies, Inc.",Ambulatory,WY,Others,06/01/2012,2
Others,Ambulatory,OH,Cardiovascular Disease (Cardiology),01/01/2013,42
Others,Ambulatory,OH,Cardiovascular Disease (Cardiology),01/01/2012,12
Practice Fusion,Ambulatory,CA,Podiatry,08/01/2012,5
McKesson,Ambulatory,GA,Family Practice,01/01/2013,7
Others,Ambulatory,IN,Orthopedic Surgery,08/01/2012,5
Allscripts,Ambulatory,DE,Cardiovascular Disease (Cardiology),11/01/2011,1
Allscripts,Ambulatory,DE,Cardiovascular Disease (Cardiology),11/01/2012,1
Others,Inpatient,KY,N/A,04/01/2012,3
Allscripts,Ambulatory,FL,Gastroenterology,12/01/2012,10
Allscripts,Ambulatory,FL,Gastroenterology,12/01/2011,2
Allscripts,Ambulatory,IL,Family Practice,06/01/2012,1
Others,Ambulatory,KY,Others,10/01/2012,7
Others,Ambulatory,KY,Others,10/01/2011,8
Practice Fusion,Ambulatory,AL,Family Practice,09/01/2011,1
Others,Ambulatory,MA,Internal Medicine,06/01/2012,33
Others,Ambulatory,AZ,Internal Medicine,12/01/2011,8
Others,Ambulatory,AZ,Internal Medicine,12/01/2012,14
Others,Inpatient,KY,N/A,10/01/2012,14
Others,Inpatient,KY,N/A,10/01/2011,5
"Greenway Medical Technologies, Inc.",Ambulatory,WA,Gastroenterology,01/01/2013,1
Practice Fusion,Ambulatory,NY,Obstetrics/Gynecology,01/01/2013,3
Others,Ambulatory,NJ,Internal Medicine,08/01/2012,22
Others,Ambulatory,NJ,Internal Medicine,08/01/2011,8
Epic,Ambulatory,HI,Internal Medicine,09/01/2012,1
Others,Inpatient,WI,N/A,10/01/2012,21
NextGen,Ambulatory,TX,Obstetrics/Gynecology,12/01/2012,1
NextGen,Ambulatory,TX,Obstetrics/Gynecology,12/01/2011,10
NextGen,Ambulatory,IN,Others,10/01/2011,5
Practice Fusion,Ambulatory,SC,Family Practice,12/01/2012,3
Practice Fusion,Ambulatory,SC,Family Practice,12/01/2011,1
NextGen,Ambulatory,IN,Others,10/01/2012,35
Epic,Ambulatory,IL,Orthopedic Surgery,08/01/2011,1
Epic,Ambulatory,IL,Orthopedic Surgery,08/01/2012,3
Epic,Ambulatory,OH,Cardiovascular Disease (Cardiology),07/01/2011,10
Practice Fusion,Ambulatory,IN,Internal Medicine,02/01/2012,4
Others,Ambulatory,TX,Internal Medicine,05/01/2011,1
Others,Ambulatory,AZ,Gastroenterology,12/01/2012,12
Others,Ambulatory,AZ,Gastroenterology,12/01/2011,4
Practice Fusion,Ambulatory,SC,Family Practice,04/01/2012,1
GE Healthcare,Ambulatory,CO,Internal Medicine,05/01/2012,5
Allscripts,Ambulatory,VA,Cardiovascular Disease (Cardiology),12/01/2011,1
NextGen,Ambulatory,OH,Orthopedic Surgery,12/01/2012,1
NextGen,Ambulatory,FL,General Surgery,12/01/2011,1
Epic,Ambulatory,NJ,General Surgery,08/01/2012,1
Cerner,Ambulatory,DE,Family Practice,09/01/2011,1
Cerner,Ambulatory,DE,Family Practice,09/01/2012,2
Cerner,Ambulatory,NJ,Orthopedic Surgery,01/01/2013,2
Others,Ambulatory,TX,Orthopedic Surgery,07/01/2011,4
Others,Ambulatory,TX,Orthopedic Surgery,07/01/2012,2
McKesson,Ambulatory,VT,Family Practice,05/01/2012,3
Others,Ambulatory,WV,Obstetrics/Gynecology,12/01/2012,2
Others,Ambulatory,WV,Obstetrics/Gynecology,12/01/2011,4
Others,Ambulatory,RI,Others,06/01/2011,2
Others,Ambulatory,RI,Others,06/01/2012,5
eClinicalWorks LLC,Ambulatory,MI,Podiatry,01/01/2012,2
eClinicalWorks LLC,Ambulatory,MI,Podiatry,01/01/2013,3
Practice Fusion,Ambulatory,NM,Optometry,10/01/2012,2
Cerner,Inpatient,NE,N/A,02/01/2012,6
Others,Ambulatory,MO,Cardiovascular Disease (Cardiology),09/01/2012,2
Allscripts,Ambulatory,NC,Obstetrics/Gynecology,09/01/2012,7
Practice Fusion,Ambulatory,TX,Internal Medicine,01/01/2013,21
Practice Fusion,Ambulatory,TX,Internal Medicine,01/01/2012,3
Allscripts,Ambulatory,HI,Others,01/01/2012,4
Allscripts,Ambulatory,HI,Others,01/01/2013,4
McKesson,Inpatient,MS,N/A,04/01/2012,6
Practice Fusion,Ambulatory,GA,Optometry,01/01/2012,1
Epic,Ambulatory,VA,Others,05/01/2012,2
eClinicalWorks LLC,Ambulatory,NV,Obstetrics/Gynecology,04/01/2012,2
Others,Inpatient,CA,N/A,06/01/2012,3
Others,Ambulatory,NJ,Orthopedic Surgery,09/01/2012,19
GE Healthcare,Ambulatory,MD,Cardiovascular Disease (Cardiology),08/01/2012,2
Epic,Ambulatory,MN,Gastroenterology,10/01/2011,2
Epic,Ambulatory,MN,Gastroenterology,10/01/2012,12
"Greenway Medical Technologies, Inc.",Ambulatory,VA,Internal Medicine,12/01/2011,4
Epic,Ambulatory,IL,Others,11/01/2011,152
Epic,Ambulatory,IL,Others,11/01/2012,45
eClinicalWorks LLC,Ambulatory,SC,Others,11/01/2012,1
Allscripts,Ambulatory,MI,Gastroenterology,01/01/2012,3
Epic,Inpatient,FL,Gastroenterology,01/01/2013,1
Cerner,Ambulatory,TN,Podiatry,10/01/2012,2
Cerner,Ambulatory,CT,Others,01/01/2013,13
eClinicalWorks LLC,Ambulatory,MA,Cardiovascular Disease (Cardiology),12/01/2012,24
Allscripts,Ambulatory,PA,Obstetrics/Gynecology,02/01/2012,10
eClinicalWorks LLC,Ambulatory,MA,Cardiovascular Disease (Cardiology),12/01/2011,11
Practice Fusion,Ambulatory,PA,Family Practice,04/01/2012,1
Cerner,Ambulatory,PA,Gastroenterology,05/01/2012,6
NextGen,Ambulatory,MI,Family Practice,08/01/2012,16
Others,Ambulatory,CO,Podiatry,01/01/2012,6
Others,Ambulatory,CO,Podiatry,01/01/2013,16
Allscripts,Ambulatory,FL,Family Practice,09/01/2012,9
Allscripts,Ambulatory,FL,Family Practice,09/01/2011,8
Practice Fusion,Ambulatory,SC,Internal Medicine,12/01/2011,1
Others,Ambulatory,CT,Gastroenterology,02/01/2012,35
GE Healthcare,Ambulatory,DC,Others,06/01/2012,24
McKesson,Ambulatory,AZ,Others,07/01/2012,8
NextGen,Ambulatory,NH,Others,07/01/2012,2
Cerner,Ambulatory,MO,Obstetrics/Gynecology,12/01/2012,1
Epic,Ambulatory,AR,Others,02/01/2012,7
GE Healthcare,Ambulatory,IL,Family Practice,05/01/2012,4
GE Healthcare,Ambulatory,FL,Gastroenterology,04/01/2012,1
Epic,Ambulatory,AR,Others,12/01/2011,13
Epic,Ambulatory,AR,Others,12/01/2012,3
eClinicalWorks LLC,Ambulatory,DE,Others,09/01/2011,2
eClinicalWorks LLC,Ambulatory,FL,Others,11/01/2012,28
"Greenway Medical Technologies, Inc.",Ambulatory,TX,Others,09/01/2011,1
"Greenway Medical Technologies, Inc.",Ambulatory,TX,Others,09/01/2012,4
Epic,Ambulatory,MA,Podiatry,01/01/2013,9
Others,Ambulatory,AR,Family Practice,02/01/2012,1
"Greenway Medical Technologies, Inc.",Ambulatory,NJ,Cardiovascular Disease (Cardiology),08/01/2012,9
Cerner,Ambulatory,AZ,General Surgery,12/01/2012,8
McKesson,Ambulatory,NJ,Cardiovascular Disease (Cardiology),10/01/2011,1
Others,Inpatient,LA,N/A,07/01/2011,1
Others,Inpatient,LA,N/A,07/01/2012,5
Allscripts,Ambulatory,HI,Obstetrics/Gynecology,05/01/2012,1
Others,Ambulatory,OR,Internal Medicine,12/01/2011,3
McKesson,Ambulatory,MO,Orthopedic Surgery,10/01/2012,1
Others,Ambulatory,OH,Internal Medicine,11/01/2012,16
Others,Ambulatory,OH,Internal Medicine,11/01/2011,15
McKesson,Ambulatory,AL,Family Practice,02/01/2012,1
Practice Fusion,Ambulatory,OR,Family Practice,09/01/2011,1
NextGen,Ambulatory,MT,Orthopedic Surgery,01/01/2012,2
McKesson,Ambulatory,MA,Obstetrics/Gynecology,06/01/2012,3
Allscripts,Ambulatory,NY,Optometry,12/01/2011,1
Others,Ambulatory,CA,Internal Medicine,10/01/2012,58
Allscripts,Ambulatory,AL,Optometry,12/01/2011,1
eClinicalWorks LLC,Ambulatory,WV,Orthopedic Surgery,02/01/2012,1
Epic,Ambulatory,AZ,Internal Medicine,12/01/2012,15
GE Healthcare,Ambulatory,GA,Others,04/01/2012,2
Others,Inpatient,GA,N/A,01/01/2012,1
Epic,Ambulatory,NC,Internal Medicine,05/01/2012,10
Others,Ambulatory,MD,Optometry,11/01/2012,5
Practice Fusion,Ambulatory,MO,Others,01/01/2012,1
Practice Fusion,Ambulatory,MO,Others,01/01/2013,4
Others,Ambulatory,NY,General Surgery,01/01/2013,29
Others,Ambulatory,NY,General Surgery,01/01/2012,8
Others,Ambulatory,GA,Podiatry,01/01/2013,26
eClinicalWorks LLC,Ambulatory,PA,Podiatry,02/01/2012,2
Allscripts,Ambulatory,HI,Internal Medicine,04/01/2012,3
Practice Fusion,Ambulatory,TX,General Surgery,02/01/2012,2
eClinicalWorks LLC,Ambulatory,CO,Family Practice,08/01/2012,1
eClinicalWorks LLC,Ambulatory,CO,Family Practice,08/01/2011,6
eClinicalWorks LLC,Ambulatory,NC,Others,02/01/2012,7
Cerner,Ambulatory,FL,Podiatry,06/01/2011,1
NextGen,Ambulatory,WA,Others,08/01/2012,3
Practice Fusion,Ambulatory,TX,General Surgery,12/01/2012,1
Practice Fusion,Ambulatory,TX,General Surgery,12/01/2011,1
Others,Ambulatory,MD,Internal Medicine,01/01/2013,95
Others,Ambulatory,MD,Internal Medicine,01/01/2012,22
Allscripts,Ambulatory,HI,Others,08/01/2012,4
Practice Fusion,Ambulatory,MS,Optometry,02/01/2012,1
Allscripts,Ambulatory,GA,Internal Medicine,09/01/2011,4
Allscripts,Ambulatory,GA,Internal Medicine,09/01/2012,10
GE Healthcare,Ambulatory,LA,Family Practice,01/01/2013,1
Practice Fusion,Ambulatory,NC,Family Practice,02/01/2012,1
NextGen,Ambulatory,KS,Family Practice,01/01/2013,10
NextGen,Ambulatory,KS,Family Practice,01/01/2012,4
GE Healthcare,Ambulatory,MD,Family Practice,12/01/2012,5
Others,Ambulatory,NE,Optometry,04/01/2012,1
Allscripts,Ambulatory,NJ,Internal Medicine,06/01/2012,3
Cerner,Inpatient,OH,N/A,10/01/2012,5
Epic,Ambulatory,OH,General Surgery,01/01/2012,6
Practice Fusion,Ambulatory,VA,General Surgery,01/01/2012,2
Practice Fusion,Ambulatory,VA,General Surgery,01/01/2013,1
Practice Fusion,Ambulatory,KY,Others,04/01/2012,1
eClinicalWorks LLC,Ambulatory,AR,Family Practice,04/01/2012,2
eClinicalWorks LLC,Ambulatory,CT,Others,07/01/2012,2
NextGen,Ambulatory,FL,Family Practice,05/01/2012,4
GE Healthcare,Ambulatory,FL,Internal Medicine,07/01/2012,6
GE Healthcare,Ambulatory,FL,Internal Medicine,07/01/2011,18
