Vendor Name,Product Setting,Business State/Territory,Specialty,Attestation Date,Attestations
Others,Ambulatory,TN,Family Practice,07/2011,1
Allscripts,Ambulatory,HI,General Surgery,06/2012,2
eClinicalWorks LLC,Ambulatory,WV,Podiatry,05/2012,1
Allscripts,Ambulatory,TX,Family Practice,04/2012,17
Others,Ambulatory,NM,Family Practice,11/2012,5
Others,Ambulatory,NM,Family Practice,11/2011,1
eClinicalWorks LLC,Ambulatory,KS,Family Practice,08/2012,1
Epic,Ambulatory,FL,Internal Medicine,05/2012,2
eClinicalWorks LLC,Ambulatory,MD,Cardiology,04/2012,7
Others,Ambulatory,LA,Others,11/2012,51
Allscripts,Ambulatory,MI,Orthopedic Surgery,11/2012,3
Others,Ambulatory,LA,Others,11/2011,6
Allscripts,Inpatient,WI,Family Practice,12/2012,4
Others,Ambulatory,GA,Podiatry,11/2011,4
Others,Ambulatory,GA,Podiatry,11/2012,3
Allscripts,Inpatient,MT,N/A,11/2012,1
Others,Ambulatory,ID,Family Practice,06/2012,1
Others,Ambulatory,CA,Others,09/2011,64
Others,Ambulatory,CA,Others,09/2012,84
Cerner,Inpatient,MO,Family Practice,05/2012,11
Practice Fusion,Ambulatory,AZ,General Surgery,01/2013,2
Practice Fusion,Ambulatory,AZ,General Surgery,01/2012,1
NextGen,Ambulatory,AZ,Cardiology,01/2012,23
NextGen,Ambulatory,AZ,Cardiology,01/2013,59
eClinicalWorks LLC,Ambulatory,CT,Others,10/2011,3
Allscripts,Ambulatory,IL,Family Practice,01/2012,10
Allscripts,Ambulatory,IL,Family Practice,01/2013,71
Allscripts,Ambulatory,PA,Cardiology,04/2012,40
eClinicalWorks LLC,Ambulatory,SD,Family Practice,02/2012,6
Allscripts,Ambulatory,CA,Podiatry,06/2012,3
Others,Ambulatory,OR,Orthopedic Surgery,12/2011,3
Others,Ambulatory,OR,Orthopedic Surgery,12/2012,7
Greenway Medical,Ambulatory,KY,Family Practice,01/2013,1
Epic,Ambulatory,VA,General Surgery,06/2012,1
Allscripts,Ambulatory,CO,Family Practice,09/2011,5
Allscripts,Ambulatory,CO,Family Practice,09/2012,6
McKesson,Ambulatory,MS,Family Practice,12/2011,1
Epic,Ambulatory,WV,Internal Medicine,12/2012,1
Others,Ambulatory,AL,Family Practice,01/2013,48
Allscripts,Ambulatory,FL,Orthopedic Surgery,12/2011,1
Allscripts,Ambulatory,FL,Orthopedic Surgery,12/2012,18
Practice Fusion,Ambulatory,MN,Others,12/2011,3
Cerner,Ambulatory,OK,Internal Medicine,01/2013,2
Cerner,Ambulatory,OK,Internal Medicine,01/2012,2
Allscripts,Ambulatory,IN,Obstetrics/Gynecology,01/2013,12
Greenway Medical,Ambulatory,MS,Orthopedic Surgery,05/2012,1
eClinicalWorks LLC,Ambulatory,CT,Internal Medicine,08/2012,1
Epic,Ambulatory,LA,Others,12/2012,65
GE Healthcare,Ambulatory,OR,General Surgery,10/2011,9
GE Healthcare,Ambulatory,OR,General Surgery,10/2012,2
NextGen,Inpatient,AZ,Orthopedic Surgery,12/2012,3
GE Healthcare,Ambulatory,RI,Others,01/2013,7
Cerner,Inpatient,AK,Obstetrics/Gynecology,09/2012,1
McKesson,Ambulatory,MO,Internal Medicine,05/2012,1
eClinicalWorks LLC,Ambulatory,MI,Podiatry,01/2013,3
eClinicalWorks LLC,Ambulatory,MI,Podiatry,01/2012,2
Others,Ambulatory,NY,Podiatry,09/2011,33
Others,Ambulatory,NY,Podiatry,09/2012,11
Practice Fusion,Ambulatory,RI,General Surgery,08/2012,1
Epic,Ambulatory,WI,Podiatry,08/2012,1
Greenway Medical,Ambulatory,GA,Family Practice,05/2012,4
GE Healthcare,Ambulatory,NJ,Internal Medicine,10/2011,3
eClinicalWorks LLC,Ambulatory,OH,Others,02/2012,7
Allscripts,Ambulatory,MO,Gastroenterology,12/2012,6
Allscripts,Ambulatory,MO,Gastroenterology,12/2011,2
Epic,Ambulatory,OK,Obstetrics/Gynecology,02/2012,3
eClinicalWorks LLC,Ambulatory,RI,Obstetrics/Gynecology,08/2011,1
Cerner,Ambulatory,NC,Others,05/2012,1
Others,Ambulatory,GU,Family Practice,10/2012,1
Epic,Ambulatory,NY,Obstetrics/Gynecology,08/2011,2
Epic,Ambulatory,IN,General Surgery,08/2012,1
Others,Ambulatory,AK,Internal Medicine,12/2011,2
Others,Ambulatory,AK,Internal Medicine,12/2012,1
Allscripts,Ambulatory,MD,Family Practice,10/2011,4
NextGen,Ambulatory,UT,Optometry,01/2013,1
Allscripts,Ambulatory,PA,Podiatry,01/2013,7
NextGen,Ambulatory,IN,Orthopedic Surgery,10/2012,2
Allscripts,Ambulatory,SC,Others,04/2012,4
Allscripts,Ambulatory,OK,Orthopedic Surgery,11/2012,1
GE Healthcare,Ambulatory,GA,Others,01/2013,17
GE Healthcare,Ambulatory,GA,Others,01/2012,12
Greenway Medical,Ambulatory,UT,Family Practice,12/2012,1
Greenway Medical,Ambulatory,UT,Family Practice,12/2011,1
Others,Inpatient,GA,N/A,04/2011,6
Others,Inpatient,GA,N/A,04/2012,6
Others,Ambulatory,SD,Internal Medicine,11/2011,1
NextGen,Ambulatory,MI,General Surgery,02/2012,9
GE Healthcare,Ambulatory,IN,Others,07/2011,21
Others,Inpatient,AL,N/A,04/2011,4
Others,Ambulatory,WA,Orthopedic Surgery,08/2012,1
eClinicalWorks LLC,Ambulatory,AL,Family Practice,01/2013,2
Allscripts,Ambulatory,MD,Orthopedic Surgery,12/2012,1
Greenway Medical,Ambulatory,IL,Obstetrics/Gynecology,08/2012,3
Others,Inpatient,IL,N/A,04/2011,2
Others,Ambulatory,NE,Orthopedic Surgery,01/2013,1
GE Healthcare,Ambulatory,AR,Family Practice,09/2012,4
NextGen,Ambulatory,IA,Cardiology,01/2013,37
NextGen,Ambulatory,IA,Cardiology,01/2012,42
Epic,Ambulatory,FL,Internal Medicine,11/2012,11
Others,Ambulatory,IN,Others,09/2012,12
Allscripts,Ambulatory,NH,Gastroenterology,01/2013,3
Epic,Ambulatory,FL,Internal Medicine,11/2011,3
GE Healthcare,Ambulatory,NY,Others,10/2012,16
GE Healthcare,Ambulatory,NY,Others,10/2011,2
Greenway Medical,Ambulatory,NJ,Orthopedic Surgery,01/2013,5
Greenway Medical,Ambulatory,NJ,Orthopedic Surgery,01/2012,2
GE Healthcare,Ambulatory,GA,Cardiology,12/2012,6
Others,Ambulatory,OH,Gastroenterology,05/2012,8
Allscripts,Ambulatory,KY,Internal Medicine,02/2012,2
Epic,Ambulatory,IA,Others,07/2012,6
Allscripts,Ambulatory,WV,Family Practice,04/2012,7
Epic,Ambulatory,CO,Others,11/2012,60
Epic,Inpatient,NC,Cardiology,01/2013,16
GE Healthcare,Ambulatory,ID,Family Practice,11/2012,8
Allscripts,Ambulatory,MA,Family Practice,02/2012,10
Others,Ambulatory,CA,General Surgery,07/2012,9
Epic,Ambulatory,WA,Cardiology,10/2012,5
GE Healthcare,Ambulatory,WV,Internal Medicine,02/2012,1
NextGen,Ambulatory,WY,Family Practice,12/2011,6
Others,,NY,Others,10/2012,1
Allscripts,Ambulatory,TX,Gastroenterology,02/2012,1
Epic,Inpatient,IL,N/A,09/2011,6
Epic,Inpatient,IL,N/A,09/2012,2
Others,Ambulatory,KS,Podiatry,11/2011,1
NextGen,Ambulatory,CO,Internal Medicine,11/2011,2
NextGen,Ambulatory,FL,Internal Medicine,03/2012,1
Practice Fusion,Ambulatory,NC,Others,11/2012,1
Epic,Ambulatory,MN,Optometry,11/2012,4
Epic,Ambulatory,MN,Optometry,11/2011,3
Others,Ambulatory,VT,Others,06/2012,1
Others,Ambulatory,RI,Family Practice,02/2012,2
GE Healthcare,Ambulatory,NY,Obstetrics/Gynecology,10/2012,4
GE Healthcare,Ambulatory,NY,Obstetrics/Gynecology,10/2011,1
eClinicalWorks LLC,Ambulatory,OH,Family Practice,04/2012,3
Epic,Ambulatory,MS,Gastroenterology,01/2013,4
Others,Inpatient,MN,N/A,08/2011,9
Others,Inpatient,MN,N/A,08/2012,1
Others,Ambulatory,MD,Internal Medicine,07/2011,2
Others,Ambulatory,MD,Internal Medicine,07/2012,3
Allscripts,Ambulatory,TN,Others,05/2012,8
Epic,Ambulatory,GA,Others,09/2011,1
McKesson,Ambulatory,NJ,Internal Medicine,10/2011,2
McKesson,Ambulatory,NJ,Internal Medicine,10/2012,1
Allscripts,Ambulatory,VA,Family Practice,02/2012,6
Practice Fusion,Ambulatory,PR,Cardiology,06/2012,1
Others,Ambulatory,IN,Cardiology,06/2012,2
Others,Inpatient,GA,N/A,11/2012,47
Others,Inpatient,GA,N/A,11/2011,8
GE Healthcare,Ambulatory,GA,Family Practice,12/2012,9
Others,Ambulatory,ME,Optometry,11/2011,4
Others,Ambulatory,ME,Optometry,11/2012,8
GE Healthcare,Ambulatory,GA,Family Practice,12/2011,10
Cerner,Ambulatory,GA,Family Practice,05/2012,2
GE Healthcare,Ambulatory,GA,Internal Medicine,02/2012,8
Others,Ambulatory,CT,General Surgery,12/2012,2
Others,Ambulatory,CT,General Surgery,12/2011,4
eClinicalWorks LLC,Ambulatory,WA,Internal Medicine,01/2013,12
Epic,Ambulatory,WA,Others,05/2011,1
Epic,Ambulatory,WA,Others,05/2012,2
Others,Ambulatory,VA,Family Practice,01/2012,12
Others,Ambulatory,VA,Family Practice,01/2013,69
Others,Inpatient,NM,N/A,11/2012,9
Epic,Ambulatory,WI,Cardiology,10/2012,9
Epic,Ambulatory,NY,Others,04/2012,56
Practice Fusion,Ambulatory,CA,Orthopedic Surgery,07/2012,1
Epic,Ambulatory,SC,Orthopedic Surgery,02/2012,1
Epic,Ambulatory,WI,Cardiology,10/2011,3
Others,Ambulatory,IA,N/A,10/2012,1
NextGen,Ambulatory,NY,Family Practice,10/2012,2
GE Healthcare,Ambulatory,UT,Family Practice,01/2013,4
GE Healthcare,Ambulatory,UT,Family Practice,01/2012,4
eClinicalWorks LLC,Ambulatory,IN,General Surgery,04/2012,3
Others,Ambulatory,IA,Others,08/2012,8
Others,Ambulatory,NJ,Gastroenterology,08/2012,2
Others,Ambulatory,NJ,Gastroenterology,08/2011,2
Allscripts,Ambulatory,WV,Family Practice,11/2011,8
Allscripts,Ambulatory,WV,Family Practice,11/2012,2
Others,Ambulatory,OH,Cardiology,06/2012,3
Others,Ambulatory,OH,Cardiology,06/2011,3
GE Healthcare,Ambulatory,WV,Others,01/2013,4
GE Healthcare,Inpatient,MN,Obstetrics/Gynecology,01/2013,3
Others,Ambulatory,MI,Orthopedic Surgery,02/2012,4
Others,Inpatient,CO,N/A,11/2012,37
NextGen,Ambulatory,CO,Internal Medicine,06/2012,1
Others,Ambulatory,MI,Internal Medicine,11/2012,33
Others,Ambulatory,MI,Internal Medicine,11/2011,19
Allscripts,Ambulatory,NC,Obstetrics/Gynecology,02/2012,13
Others,Ambulatory,UT,Podiatry,04/2011,1
GE Healthcare,Ambulatory,AL,Others,02/2012,2
eClinicalWorks LLC,Ambulatory,OH,Podiatry,12/2011,1
Cerner,Inpatient,CA,Others,01/2013,3
Others,Ambulatory,OK,Gastroenterology,05/2012,6
Allscripts,Ambulatory,OH,General Surgery,11/2011,1
Allscripts,Ambulatory,OH,General Surgery,11/2012,3
Others,Inpatient,ID,N/A,05/2012,2
NextGen,Ambulatory,IN,Family Practice,09/2012,10
GE Healthcare,Ambulatory,GA,Internal Medicine,04/2012,6
Greenway Medical,Ambulatory,NY,Internal Medicine,11/2011,2
eClinicalWorks LLC,Ambulatory,HI,Cardiology,08/2012,1
Cerner,Inpatient,NC,N/A,10/2011,3
Cerner,Inpatient,NC,N/A,10/2012,9
Practice Fusion,Ambulatory,NY,Podiatry,09/2012,4
Others,Ambulatory,NE,Optometry,08/2012,5
Others,Ambulatory,CT,Internal Medicine,05/2011,1
Others,Ambulatory,CT,Internal Medicine,05/2012,5
Cerner,Inpatient,KY,N/A,08/2011,1
Others,Inpatient,PA,N/A,11/2012,28
Others,Inpatient,PA,N/A,11/2011,13
Cerner,Ambulatory,GA,Family Practice,02/2012,1
NextGen,Inpatient,MS,N/A,11/2012,2
NextGen,Inpatient,MS,N/A,11/2011,1
McKesson,Ambulatory,MD,Others,02/2012,1
GE Healthcare,Ambulatory,CA,Cardiology,07/2011,2
Greenway Medical,Ambulatory,VA,Obstetrics/Gynecology,09/2012,2
Greenway Medical,Ambulatory,VA,Obstetrics/Gynecology,09/2011,10
NextGen,Ambulatory,TN,Others,11/2012,12
Others,Ambulatory,OR,Others,08/2012,20
Allscripts,Ambulatory,IA,Family Practice,04/2012,1
Epic,Ambulatory,OH,General Surgery,07/2011,7
Others,Inpatient,NM,N/A,06/2012,1
Allscripts,Ambulatory,MA,Cardiology,09/2011,1
Allscripts,Ambulatory,MA,Cardiology,09/2012,5
Epic,Ambulatory,WI,Internal Medicine,04/2012,8
GE Healthcare,Ambulatory,DC,General Surgery,06/2012,1
Epic,Ambulatory,KS,Obstetrics/Gynecology,12/2011,1
Allscripts,Ambulatory,TN,Obstetrics/Gynecology,02/2012,1
Epic,Ambulatory,WI,Optometry,11/2012,13
Epic,Ambulatory,NH,Others,03/2012,1
Epic,Ambulatory,WI,Optometry,11/2011,6
GE Healthcare,Ambulatory,NC,Others,02/2012,6
Others,Ambulatory,AL,Others,06/2011,3
Others,Ambulatory,AL,Others,06/2012,12
NextGen,Ambulatory,AZ,Orthopedic Surgery,09/2012,4
Practice Fusion,Ambulatory,OR,Podiatry,10/2012,1
Others,,GA,Internal Medicine,01/2013,2
NextGen,Ambulatory,NE,Cardiology,12/2011,13
eClinicalWorks LLC,Ambulatory,LA,Others,10/2011,1
eClinicalWorks LLC,Ambulatory,SD,Others,02/2012,5
GE Healthcare,Ambulatory,TX,Orthopedic Surgery,02/2012,1
Epic,Ambulatory,MA,Family Practice,08/2011,1
Others,Ambulatory,VA,Others,04/2012,11
Allscripts,Ambulatory,SC,Internal Medicine,12/2011,1
Others,Ambulatory,VA,Others,04/2011,3
Others,Ambulatory,TX,Gastroenterology,11/2011,2
Others,Ambulatory,TX,Gastroenterology,11/2012,23
Allscripts,Ambulatory,DC,Family Practice,01/2013,1
eClinicalWorks LLC,Ambulatory,ID,Gastroenterology,11/2012,1
Epic,Ambulatory,GA,Family Practice,11/2012,2
Allscripts,Ambulatory,TX,Family Practice,08/2011,1
Allscripts,Ambulatory,TX,Family Practice,08/2012,7
Others,Ambulatory,WY,Internal Medicine,09/2011,1
Allscripts,Ambulatory,NY,Gastroenterology,01/2013,5
eClinicalWorks LLC,Ambulatory,KY,Family Practice,06/2011,1
Epic,Ambulatory,VA,Family Practice,09/2012,1
Epic,Ambulatory,VA,Family Practice,09/2011,1
NextGen,Ambulatory,TN,General Surgery,11/2012,1
Allscripts,Ambulatory,KS,Optometry,01/2013,31
GE Healthcare,Ambulatory,IA,General Surgery,07/2012,4
Allscripts,Ambulatory,KY,Family Practice,09/2012,5
Greenway Medical,Ambulatory,NC,Cardiology,01/2013,2
Greenway Medical,Ambulatory,NC,Cardiology,01/2012,2
Allscripts,Ambulatory,WA,Others,02/2012,6
Epic,Ambulatory,ND,Internal Medicine,01/2013,1
Greenway Medical,Ambulatory,TX,Obstetrics/Gynecology,07/2012,3
Greenway Medical,Ambulatory,TX,Obstetrics/Gynecology,07/2011,2
Epic,Ambulatory,CT,Obstetrics/Gynecology,04/2012,1
NextGen,Ambulatory,AZ,Orthopedic Surgery,01/2013,3
NextGen,Ambulatory,AZ,Orthopedic Surgery,01/2012,1
McKesson,Ambulatory,MD,Internal Medicine,06/2012,2
Allscripts,Ambulatory,AR,Obstetrics/Gynecology,10/2012,4
Epic,Ambulatory,NH,Cardiology,11/2012,1
Allscripts,Ambulatory,PA,General Surgery,02/2012,22
GE Healthcare,Ambulatory,MO,Family Practice,10/2012,1
eClinicalWorks LLC,Ambulatory,NY,Family Practice,12/2011,21
Others,Ambulatory,FL,Podiatry,06/2012,8
Others,Ambulatory,PA,Cardiology,01/2012,1
Others,Ambulatory,FL,Podiatry,06/2011,2
eClinicalWorks LLC,Ambulatory,FL,Cardiology,02/2012,2
eClinicalWorks LLC,Ambulatory,MD,Internal Medicine,07/2012,2
Epic,Ambulatory,NH,General Surgery,02/2012,5
Greenway Medical,Ambulatory,NV,Cardiology,10/2012,1
Allscripts,Ambulatory,UT,Gastroenterology,12/2011,4
Greenway Medical,Ambulatory,TX,Orthopedic Surgery,01/2013,23
Greenway Medical,Ambulatory,TX,Orthopedic Surgery,01/2012,1
Practice Fusion,Ambulatory,NJ,Internal Medicine,08/2012,9
GE Healthcare,Ambulatory,AL,Family Practice,11/2012,2
Others,Ambulatory,WY,Internal Medicine,01/2013,3
Cerner,Ambulatory,MS,Obstetrics/Gynecology,11/2012,2
Allscripts,Ambulatory,ME,Others,02/2012,7
Epic,Ambulatory,WI,Family Practice,05/2012,26
Others,Ambulatory,AL,Podiatry,01/2012,2
Others,Ambulatory,AL,Podiatry,01/2013,16
NextGen,Ambulatory,ID,Others,12/2011,1
NextGen,Ambulatory,ID,Others,12/2012,3
Others,Ambulatory,CT,Optometry,04/2012,3
Others,Ambulatory,LA,Cardiology,10/2012,32
Practice Fusion,Ambulatory,SD,Internal Medicine,12/2012,1
eClinicalWorks LLC,Ambulatory,OK,Family Practice,09/2011,7
eClinicalWorks LLC,Ambulatory,ME,Gastroenterology,01/2013,2
eClinicalWorks LLC,Ambulatory,OK,Family Practice,09/2012,1
Practice Fusion,Ambulatory,GA,Others,02/2012,5
Allscripts,Ambulatory,WA,Orthopedic Surgery,01/2013,4
Allscripts,Ambulatory,WA,Orthopedic Surgery,01/2012,1
Allscripts,Ambulatory,IL,Internal Medicine,02/2012,11
Others,Ambulatory,MT,Orthopedic Surgery,04/2011,2
eClinicalWorks LLC,Ambulatory,ID,Others,06/2012,1
Cerner,Inpatient,OH,Podiatry,01/2013,1
eClinicalWorks LLC,Ambulatory,AK,Others,02/2012,1
Cerner,Ambulatory,WV,Podiatry,01/2013,13
Others,Ambulatory,LA,Optometry,08/2012,3
Epic,Inpatient,MI,Family Practice,01/2013,2
NextGen,Inpatient,TX,N/A,03/2012,1
Others,Ambulatory,ID,Optometry,12/2012,8
Allscripts,Ambulatory,WV,Internal Medicine,06/2012,1
Practice Fusion,Ambulatory,FL,Gastroenterology,11/2012,1
GE Healthcare,Ambulatory,MO,Cardiology,01/2013,8
Allscripts,Ambulatory,WV,Cardiology,10/2012,2
Others,Ambulatory,WA,Podiatry,07/2011,1
Others,Ambulatory,LA,Orthopedic Surgery,05/2012,5
Others,Ambulatory,IN,Others,05/2012,13
Epic,Ambulatory,MO,Internal Medicine,01/2013,42
Epic,Ambulatory,MO,Internal Medicine,01/2012,7
Epic,Ambulatory,VA,Obstetrics/Gynecology,12/2011,26
NextGen,Ambulatory,GA,Others,07/2012,5
Allscripts,Ambulatory,AR,Others,12/2012,4
Epic,Ambulatory,LA,Others,06/2012,1
Epic,Ambulatory,OH,Orthopedic Surgery,07/2011,14
Epic,Ambulatory,OH,Orthopedic Surgery,07/2012,2
GE Healthcare,Ambulatory,OR,Family Practice,12/2011,2
Epic,Ambulatory,CA,Orthopedic Surgery,11/2011,2
Epic,Ambulatory,CA,Orthopedic Surgery,11/2012,8
Epic,Ambulatory,MO,Others,07/2011,3
GE Healthcare,Ambulatory,OH,Obstetrics/Gynecology,12/2012,1
Epic,Ambulatory,ID,Cardiology,11/2012,14
Allscripts,Ambulatory,KY,Cardiology,08/2012,2
Epic,Ambulatory,NY,Obstetrics/Gynecology,11/2012,5
Epic,Ambulatory,NY,Obstetrics/Gynecology,11/2011,1
Cerner,Ambulatory,KS,General Surgery,10/2012,10
eClinicalWorks LLC,Ambulatory,FL,Internal Medicine,12/2011,19
NextGen,Ambulatory,AZ,Others,05/2012,3
Others,Ambulatory,MS,Gastroenterology,08/2012,3
Others,Ambulatory,MO,Others,07/2011,2
Others,Inpatient,IL,N/A,08/2012,4
Allscripts,Ambulatory,IN,Internal Medicine,05/2012,3
NextGen,Ambulatory,MD,Family Practice,09/2012,3
Epic,Ambulatory,FL,Family Practice,01/2013,36
Others,Ambulatory,PA,Obstetrics/Gynecology,11/2011,12
Others,Ambulatory,PA,Obstetrics/Gynecology,11/2012,10
Others,Inpatient,TX,N/A,02/2012,6
Practice Fusion,Ambulatory,GA,Orthopedic Surgery,02/2012,1
Cerner,Ambulatory,FL,Obstetrics/Gynecology,01/2013,4
Practice Fusion,Ambulatory,NY,Cardiology,10/2012,1
Greenway Medical,Ambulatory,FL,Obstetrics/Gynecology,06/2012,1
Others,Inpatient,IL,N/A,09/2012,10
Practice Fusion,Ambulatory,VA,Cardiology,05/2012,1
Allscripts,Ambulatory,GA,Gastroenterology,02/2012,2
Cerner,Inpatient,IA,N/A,10/2012,3
Others,Ambulatory,NC,Gastroenterology,09/2012,9
Others,Ambulatory,IN,Others,12/2012,35
Others,Ambulatory,IN,Others,12/2011,36
Allscripts,Ambulatory,AZ,Others,02/2012,12
Practice Fusion,Ambulatory,OH,Family Practice,08/2012,2
Allscripts,Inpatient,GA,N/A,10/2012,3
Others,Ambulatory,MA,Orthopedic Surgery,05/2012,8
Allscripts,Ambulatory,MA,General Surgery,10/2012,10
McKesson,Ambulatory,TX,General Surgery,06/2012,1
eClinicalWorks LLC,Ambulatory,OH,Orthopedic Surgery,12/2011,5
eClinicalWorks LLC,Ambulatory,OH,Orthopedic Surgery,12/2012,2
Allscripts,Ambulatory,OR,General Surgery,07/2012,6
Epic,Ambulatory,OR,Orthopedic Surgery,11/2011,4
Epic,Ambulatory,VA,Internal Medicine,02/2012,38
Epic,Ambulatory,OR,Orthopedic Surgery,11/2012,1
Others,Ambulatory,OH,Gastroenterology,11/2012,5
Others,Ambulatory,OR,Podiatry,09/2012,1
Epic,Inpatient,CO,N/A,09/2011,3
Others,Ambulatory,AZ,Optometry,10/2011,11
Others,Ambulatory,AZ,Optometry,10/2012,1
GE Healthcare,Ambulatory,PA,Family Practice,01/2013,34
GE Healthcare,Ambulatory,PA,Family Practice,01/2012,5
Others,Ambulatory,TX,Family Practice,06/2012,9
Practice Fusion,Ambulatory,TX,Cardiology,12/2012,2
Practice Fusion,Ambulatory,TX,Cardiology,12/2011,1
Greenway Medical,Ambulatory,WA,Gastroenterology,08/2011,1
McKesson,Ambulatory,CT,Internal Medicine,12/2012,2
Cerner,Ambulatory,MI,Internal Medicine,01/2013,7
GE Healthcare,Ambulatory,NJ,Cardiology,10/2012,1
Allscripts,Ambulatory,DE,Others,05/2012,10
Others,Ambulatory,MS,Podiatry,01/2013,1
Others,Ambulatory,MS,Podiatry,01/2012,1
Allscripts,Ambulatory,VA,Orthopedic Surgery,11/2012,8
Others,Ambulatory,MA,Orthopedic Surgery,08/2011,2
NextGen,Ambulatory,FL,Cardiology,07/2012,3
Allscripts,Ambulatory,ME,Podiatry,01/2013,1
Others,Ambulatory,TX,Podiatry,10/2012,16
Others,Ambulatory,TX,Podiatry,10/2011,12
Others,Ambulatory,MS,Family Practice,05/2011,1
Others,Ambulatory,MS,Family Practice,05/2012,1
Others,Ambulatory,NC,Gastroenterology,01/2013,11
GE Healthcare,Ambulatory,MD,Gastroenterology,07/2012,1
Cerner,Ambulatory,DE,Others,10/2011,1
NextGen,Ambulatory,NY,Others,06/2012,4
Others,Inpatient,WV,N/A,01/2012,1
eClinicalWorks LLC,Ambulatory,LA,Gastroenterology,11/2011,1
Greenway Medical,Ambulatory,UT,Internal Medicine,05/2011,1
Greenway Medical,Ambulatory,OK,Gastroenterology,01/2012,18
Allscripts,Ambulatory,IN,Internal Medicine,01/2012,6
Allscripts,Ambulatory,IN,Internal Medicine,01/2013,43
Practice Fusion,Ambulatory,PA,Obstetrics/Gynecology,02/2012,2
eClinicalWorks LLC,Ambulatory,GA,Others,04/2011,1
eClinicalWorks LLC,Ambulatory,GA,Others,04/2012,18
GE Healthcare,Ambulatory,CA,Others,09/2012,3
Epic,Ambulatory,MI,Others,05/2012,1
Others,Ambulatory,SD,Family Practice,11/2011,1
Practice Fusion,Ambulatory,MI,Others,11/2012,3
Others,Ambulatory,SD,Family Practice,11/2012,1
eClinicalWorks LLC,Ambulatory,GA,Internal Medicine,05/2012,12
eClinicalWorks LLC,Ambulatory,GA,Internal Medicine,05/2011,1
GE Healthcare,Ambulatory,NH,Gastroenterology,12/2012,2
Greenway Medical,Ambulatory,AR,Orthopedic Surgery,01/2013,1
Epic,Ambulatory,OH,Gastroenterology,12/2011,4
Others,Ambulatory,NV,Family Practice,04/2012,2
Allscripts,Ambulatory,WA,Internal Medicine,01/2013,13
Allscripts,Ambulatory,WA,Internal Medicine,01/2012,2
Epic,Ambulatory,MO,Orthopedic Surgery,02/2012,9
Practice Fusion,Ambulatory,GA,Family Practice,11/2012,2
McKesson,Ambulatory,AZ,General Surgery,02/2012,1
eClinicalWorks LLC,Ambulatory,MN,Obstetrics/Gynecology,12/2012,5
Others,Ambulatory,MT,Optometry,04/2012,4
McKesson,Ambulatory,GA,Family Practice,11/2012,4
Others,Ambulatory,OK,Podiatry,04/2012,2
Others,Ambulatory,LA,Internal Medicine,01/2012,4
Others,Ambulatory,LA,Internal Medicine,01/2013,20
Others,Ambulatory,WI,Others,10/2012,91
Others,Ambulatory,WI,Others,10/2011,5
eClinicalWorks LLC,Ambulatory,CO,Obstetrics/Gynecology,11/2011,1
Epic,Ambulatory,OH,Others,12/2012,72
Epic,Ambulatory,OH,Others,12/2011,72
Epic,Inpatient,HI,Others,09/2011,19
GE Healthcare,Ambulatory,KY,Others,05/2012,1
Others,Ambulatory,NE,General Surgery,06/2012,2
Greenway Medical,Ambulatory,WI,Others,07/2012,1
Cerner,Inpatient,MI,Internal Medicine,01/2013,1
Greenway Medical,Ambulatory,CA,Gastroenterology,06/2012,1
